Lenght	Height
mkm	mkm
437.3434	8.9427
437.6566	8.7932
437.9699	8.6687
438.2832	8.5939
438.5965	8.5192
438.9098	8.4943
439.2231	8.4943
439.5363	8.4943
439.8496	8.4943
440.1629	8.5192
440.4762	8.5192
440.7895	8.5192
441.1028	8.5192
441.4160	8.5192
441.7293	8.4943
442.0426	8.4943
442.3559	8.4943
442.6692	8.5192
442.9825	8.5441
443.2957	8.5441
443.6090	8.5441
443.9223	8.5441
444.2356	8.5192
444.5489	8.4943
444.8622	8.4943
445.1754	8.4943
445.4887	8.5192
445.8020	8.5192
446.1153	8.5192
446.4286	8.4943
446.7419	8.4943
447.0551	8.4943
447.3684	8.4943
447.6817	8.4943
447.9950	8.4943
448.3083	8.5192
448.6216	8.5192
448.9348	8.5192
449.2481	8.5441
449.5614	8.5441
449.8747	8.5690
450.1880	8.5690
450.5013	8.5939
450.8145	8.5939
451.1278	8.5939
451.4411	8.6189
451.7544	8.6189
452.0677	8.6189
452.3810	8.6189
452.6942	8.6189
453.0075	8.6189
453.3208	8.6189
453.6341	8.6189
453.9474	8.5690
454.2607	8.5690
454.5739	8.5690
454.8872	8.5441
455.2005	8.5441
455.5138	8.5441
455.8271	8.5441
456.1404	8.5441
456.4536	8.5441
456.7669	8.5441
457.0802	8.5441
457.3935	8.5441
457.7068	8.5441
458.0201	8.5441
458.3333	8.5441
458.6466	8.5690
458.9599	8.5690
459.2732	8.5690
459.5865	8.5690
459.8997	8.5690
460.2130	8.5690
460.5263	8.5690
460.8396	8.5441
461.1529	8.5441
461.4662	8.5441
461.7794	8.5441
462.0927	8.5441
462.4060	8.5441
462.7193	8.5441
463.0326	8.5441
463.3459	8.5441
463.6591	8.5441
463.9724	8.5192
464.2857	8.4943
464.5990	8.4196
464.9123	8.4196
465.2256	8.4196
465.5388	8.4196
465.8521	8.4196
466.1654	8.4445
466.4787	8.4694
466.7920	8.5939
467.1053	8.6687
467.4185	8.7683
467.7318	8.9178
468.0451	9.0672
468.3584	9.2914
468.6717	9.5654
468.9850	9.8145
469.2982	10.0885
469.6115	10.3626
469.9248	10.5867
470.2381	10.8857
470.5514	11.1348
470.8647	11.3340
471.1779	12.0564
471.4912	12.2806
471.8045	12.5048
472.1178	12.7041
472.4311	12.8536
472.7444	13.0279
473.0576	13.1525
473.3709	13.2521
473.6842	13.3767
473.9975	13.4514
474.3108	13.5510
474.6241	13.5510
474.9373	13.5510
475.2506	13.4016
475.5639	13.4016
475.8772	13.4016
476.1905	13.4514
476.5038	13.4763
476.8170	13.5012
477.1303	13.5510
477.4436	13.5759
477.7569	13.6009
478.0702	13.6258
478.3835	13.6507
478.6967	13.6756
479.0100	13.6756
479.3233	13.6756
479.6366	13.7005
479.9499	13.7005
480.2632	13.7005
480.5764	13.7005
480.8897	13.7005
481.2030	13.7005
481.5163	13.6756
481.8296	13.6756
482.1429	13.6756
482.4561	13.6756
482.7694	13.6756
483.0827	13.6756
483.3960	13.6507
483.7093	13.6507
484.0226	13.6507
484.3358	13.6258
484.6491	13.6258
484.9624	13.6258
485.2757	13.6258
485.5890	13.6258
485.9023	13.6507
486.2155	13.6507
486.5288	13.6507
486.8421	13.6507
487.1554	13.6507
487.4687	13.6507
487.7820	13.6756
488.0952	13.6756
488.4085	13.6756
488.7218	13.7005
489.0351	13.7005
489.3484	13.7005
489.6617	13.7254
489.9749	13.7254
490.2882	13.7254
490.6015	13.7254
490.9148	13.7254
491.2281	13.7005
491.5414	13.6756
491.8546	13.6756
492.1679	13.6756
492.4812	13.6756
492.7945	13.6756
493.1078	13.6756
493.4211	13.6756
493.7343	13.6756
494.0476	13.6756
494.3609	13.6756
494.6742	13.6756
494.9875	13.6756
495.3008	13.6756
495.6140	13.7005
495.9273	13.7005
496.2406	13.7005
496.5539	13.7005
496.8672	13.7005
497.1805	13.7254
497.4937	13.7254
497.8070	13.7254
498.1203	13.7254
498.4336	13.7254
498.7469	13.7005
499.0602	13.7005
499.3734	13.7005
499.6867	13.7005
500.0000	13.7005
500.3133	13.7005
500.6266	13.7005
500.9398	13.7005
501.2531	13.7005
501.5664	13.7254
501.8797	13.7503
502.1930	13.7503
502.5063	13.7503
502.8195	13.7752
503.1328	13.7752
503.4461	13.7752
503.7594	13.7752
504.0727	13.7503
504.3860	13.7503
504.6992	13.7503
505.0125	13.7752
505.3258	13.7752
505.6391	13.7752
505.9524	13.7503
506.2657	13.7503
506.5789	13.7503
506.8922	13.7503
507.2055	13.7503
507.5188	13.7503
507.8321	13.7752
508.1454	13.7752
508.4586	13.7752
508.7719	13.7752
509.0852	13.7752
509.3985	13.7503
509.7118	13.7503
510.0251	13.7503
510.3383	13.7503
510.6516	13.7503
510.9649	13.7254
511.2782	13.7005
511.5915	13.6756
511.9048	13.6756
512.2180	13.6756
512.5313	13.6756
512.8446	13.6756
513.1579	13.6756
513.4712	13.6756
513.7845	13.6756
514.0977	13.6756
514.4110	13.6756
514.7243	13.6756
515.0376	13.6756
515.3509	13.7005
515.6642	13.7254
515.9774	13.7254
516.2907	13.7254
516.6040	13.7254
516.9173	13.7503
517.2306	13.7503
517.5439	13.7752
517.8571	13.7752
518.1704	13.7752
518.4837	13.7752
518.7970	13.7752
519.1103	13.7752
519.4236	13.7752
519.7368	13.8001
520.0501	13.7752
520.3634	13.7752
520.6767	13.7752
520.9900	13.7752
521.3033	13.7503
521.6165	13.7503
521.9298	13.7503
522.2431	13.7752
522.5564	13.7752
522.8697	13.7752
523.1830	13.7752
523.4962	13.7752
523.8095	13.7752
524.1228	13.7752
524.4361	13.7752
524.7494	13.7752
525.0627	13.7752
525.3759	13.7752
525.6892	13.7752
526.0025	13.7752
526.3158	13.7503
526.6291	13.7503
526.9424	13.7503
527.2556	13.7503
527.5689	13.7254
527.8822	13.7005
528.1955	13.6756
528.5088	13.6258
528.8221	13.5759
529.1353	13.5261
529.4486	13.4514
529.7619	13.3767
530.0752	12.8286
530.3885	12.7290
530.7018	12.6294
531.0150	12.4550
531.3283	12.3304
531.6416	12.2059
531.9549	12.0564
532.2682	11.9319
532.5815	11.7077
532.8947	11.5333
533.2080	11.3340
533.5213	11.1597
533.8346	11.1348
534.1479	10.9355
534.4612	10.9106
534.7744	10.7113
535.0877	10.4124
535.4010	10.1882
535.7143	9.9142
536.0276	9.6900
536.3409	9.4907
536.6541	9.2914
536.9674	9.1420
537.2807	9.0174
537.5940	8.8680
537.9073	8.7932
538.2206	8.6936
538.5338	8.6189
538.8471	8.5690
539.1604	8.5690
539.4737	8.5690
539.7870	8.5690
540.1003	8.5441
540.4135	8.5441
540.7268	8.5441
541.0401	8.5441
541.3534	8.5441
541.6667	8.5441
541.9799	8.5441
542.2932	8.5441
542.6065	8.5690
542.9198	8.5690
543.2331	8.5690
543.5464	8.5939
543.8596	8.5939
544.1729	8.5939
544.4862	8.5939
544.7995	8.5939
545.1128	8.5939
545.4261	8.5939
545.7393	8.5939
546.0526	8.5690
546.3659	8.5690
546.6792	8.5690
546.9925	8.5441
547.3058	8.5441
547.6190	8.5441
547.9323	8.5441
548.2456	8.5441
548.5589	8.5441
548.8722	8.5441
549.1855	8.5441
549.4987	8.5441
549.8120	8.5441
550.1253	8.5192
550.4386	8.5192
550.7519	8.5192
551.0652	8.5441
551.3784	8.5441
551.6917	8.5441
552.0050	8.5441
552.3183	8.5192
552.6316	8.5192
552.9449	8.5192
553.2581	8.5192
553.5714	8.5192
553.8847	8.5192
554.1980	8.5192
554.5113	8.5192
554.8246	8.5441
555.1378	8.5441
555.4511	8.5441
555.7644	8.5192
556.0777	8.5192
556.3910	8.5192
556.7043	8.5192
557.0175	8.5192
557.3308	8.5192
557.6441	8.5192
557.9574	8.5192
558.2707	8.4943
558.5840	8.4943
558.8972	8.4943
559.2105	8.4694
559.5238	8.4694
559.8371	8.4943
560.1504	8.4943
560.4637	8.4943
560.7769	8.4943
561.0902	8.4943
561.4035	8.4694
561.7168	8.4694
562.0301	8.4694
562.3434	8.4694
562.6566	8.4694
562.9699	8.4694
563.2832	8.4694
563.5965	8.4694
563.9098	8.4694
564.2231	8.4694
564.5363	8.4694
564.8496	8.4196
565.1629	8.4196
565.4762	8.4196
565.7895	8.4196
566.1028	8.4445
566.4160	8.5192
566.7293	8.5441
567.0426	8.6438
567.3559	8.7683
567.6692	8.8430
567.9825	8.9925
568.2957	9.1669
568.6090	9.3163
568.9223	9.5654
569.2356	9.8145
569.5489	10.0387
569.8622	10.2878
570.1754	10.5120
570.4887	10.7362
570.8020	10.9853
571.1153	11.1846
571.4286	11.4088
571.7419	12.1312
572.0551	12.3304
572.3684	12.5297
572.6817	12.7041
572.9950	12.8785
573.3083	13.0528
573.6216	13.2023
573.9348	13.3268
574.2481	13.4514
574.5614	13.5759
574.8747	13.6756
575.1880	13.6756
575.5013	13.6756
575.8145	13.5261
576.1278	13.5261
576.4411	13.5261
576.7544	13.5759
577.0677	13.6009
577.3810	13.6756
577.6942	13.7005
578.0075	13.7005
578.3208	13.7254
578.6341	13.7254
578.9474	13.7254
579.2607	13.7254
579.5739	13.7254
579.8872	13.7254
580.2005	13.7254
580.5138	13.7254
580.8271	13.7254
581.1404	13.7005
581.4536	13.6756
581.7669	13.6756
582.0802	13.6756
582.3935	13.6756
582.7068	13.6756
583.0201	13.6756
583.3333	13.6756
583.6466	13.6756
583.9599	13.7005
584.2732	13.7005
584.5865	13.7005
584.8997	13.7005
585.2130	13.6756
585.5263	13.6756
585.8396	13.7005
586.1529	13.7005
586.4662	13.7005
586.7794	13.7005
587.0927	13.7005
587.4060	13.7254
587.7193	13.7254
588.0326	13.7503
588.3459	13.7503
588.6591	13.7503
588.9724	13.7503
589.2857	13.7752
589.5990	13.7752
589.9123	13.7752
590.2256	13.7752
590.5388	13.7752
590.8521	13.7752
591.1654	13.7752
591.4787	13.7503
591.7920	13.7254
592.1053	13.7254
592.4185	13.7254
592.7318	13.7005
593.0451	13.7005
593.3584	13.7005
593.6717	13.7005
593.9850	13.6756
594.2982	13.6756
594.6115	13.6756
594.9248	13.6756
595.2381	13.6756
595.5514	13.7005
595.8647	13.7005
596.1779	13.7254
596.4912	13.7254
596.8045	13.7503
597.1178	13.7752
597.4311	13.7752
597.7444	13.8001
598.0576	13.8001
598.3709	13.8001
598.6842	13.8001
598.9975	13.8001
599.3108	13.8001
599.6241	13.8001
599.9373	13.8250
600.2506	13.8250
600.5639	13.8250
600.8772	13.8001
601.1905	13.7752
601.5038	13.7752
601.8170	13.7752
602.1303	13.7752
602.4436	13.7752
602.7569	13.7752
603.0702	13.7752
603.3835	13.7752
603.6967	13.7752
604.0100	13.7752
604.3233	13.7752
604.6366	13.7752
604.9499	13.8001
605.2632	13.8001
605.5764	13.8250
605.8897	13.8250
606.2030	13.8500
606.5163	13.8500
606.8296	13.8500
607.1429	13.8749
607.4561	13.8998
607.7694	13.8998
608.0827	13.8998
608.3960	13.8998
608.7093	13.8749
609.0226	13.8749
609.3358	13.8749
609.6491	13.8500
609.9624	13.8500
610.2757	13.8500
610.5890	13.8500
610.9023	13.8500
611.2155	13.8250
611.5288	13.8250
611.8421	13.8250
612.1554	13.8250
612.4687	13.8500
612.7820	13.8749
613.0952	13.8749
613.4085	13.8749
613.7218	13.8749
614.0351	13.8749
614.3484	13.8749
614.6617	13.8749
614.9749	13.8749
615.2882	13.8998
615.6015	13.8998
615.9148	13.8998
616.2281	13.8749
616.5414	13.8250
616.8546	13.8001
617.1679	13.8001
617.4812	13.8001
617.7945	13.8001
618.1078	13.8001
618.4211	13.8001
618.7343	13.8001
619.0476	13.8001
619.3609	13.8001
619.6742	13.7503
619.9875	13.7503
620.3008	13.7503
620.6140	13.7503
620.9273	13.7503
621.2406	13.7503
621.5539	13.7503
621.8672	13.7254
622.1805	13.7254
622.4937	13.7005
622.8070	13.7005
623.1203	13.7005
623.4336	13.7005
623.7469	13.7254
624.0602	13.7503
624.3734	13.7503
624.6867	13.7503
625.0000	13.7503
625.3133	13.7503
625.6266	13.7503
625.9398	13.7503
626.2531	13.7503
626.5664	13.7503
626.8797	13.7503
627.1930	13.7503
627.5063	13.7503
627.8195	13.7503
628.1328	13.7503
628.4461	13.7254
628.7594	13.7005
629.0727	13.7005
629.3860	13.7005
629.6992	13.6258
630.0125	13.6009
630.3258	13.5510
630.6391	13.4763
630.9524	12.9034
631.2657	12.8037
631.5789	12.7290
631.8922	12.6045
632.2055	12.4799
632.5188	12.3803
632.8321	12.2308
633.1454	12.0813
633.4586	11.9319
633.7719	11.7326
634.0852	11.5582
634.3985	11.4337
634.7118	11.3590
635.0251	11.2095
635.3383	11.1597
635.6516	10.9853
635.9649	10.7113
636.2782	10.4373
636.5915	10.2131
636.9048	9.9640
637.2180	9.7647
637.5313	9.5654
637.8446	9.3662
638.1579	9.2167
638.4712	9.0423
638.7845	8.9178
639.0977	8.8181
639.4110	8.7434
639.7243	8.7185
640.0376	8.7185
640.3509	8.6936
640.6642	8.6936
640.9774	8.6936
641.2907	8.6687
641.6040	8.6687
641.9173	8.6687
642.2306	8.6687
642.5439	8.6936
642.8571	8.6936
643.1704	8.6936
643.4837	8.6936
643.7970	8.6687
644.1103	8.6438
644.4236	8.6438
644.7368	8.6438
645.0501	8.6687
645.3634	8.6687
645.6767	8.6687
645.9900	8.6687
646.3033	8.6438
646.6165	8.6438
646.9298	8.6438
647.2431	8.6438
647.5564	8.6687
647.8697	8.6687
648.1830	8.6687
648.4962	8.6687
648.8095	8.6687
649.1228	8.6438
649.4361	8.6189
649.7494	8.6189
650.0627	8.5939
650.3759	8.5939
650.6892	8.5690
651.0025	8.5690
651.3158	8.5690
651.6291	8.5441
651.9424	8.5441
652.2556	8.5441
652.5689	8.5441
652.8822	8.5441
653.1955	8.5441
653.5088	8.5690
653.8221	8.5690
654.1353	8.5690
654.4486	8.5939
654.7619	8.5939
655.0752	8.5939
655.3885	8.5690
655.7018	8.5690
656.0150	8.5690
656.3283	8.5939
656.6416	8.5939
656.9549	8.5939
657.2682	8.5939
657.5815	8.6189
657.8947	8.6189
658.2080	8.6189
658.5213	8.6189
658.8346	8.6189
659.1479	8.6438
659.4612	8.6438
659.7744	8.6438
660.0877	8.6438
660.4010	8.6438
660.7143	8.6438
661.0276	8.6189
661.3409	8.6189
661.6541	8.5939
661.9674	8.5939
662.2807	8.5939
662.5940	8.5690
662.9073	8.5690
663.2206	8.5939
663.5338	8.5939
663.8471	8.5939
664.1604	8.5939
664.4737	8.5939
664.7870	8.5939
665.1003	8.5939
665.4135	8.5939
665.7268	8.5690
666.0401	8.5690
666.3534	8.5690
666.6667	8.5690
666.9799	8.5939
667.2932	8.6687
667.6065	8.6936
667.9198	8.8181
668.2331	8.8929
668.5464	9.0174
668.8596	9.1918
669.1729	9.3412
669.4862	9.5405
669.7995	9.8145
670.1128	10.0387
670.4261	10.2878
670.7393	10.5867
671.0526	11.0600
671.3659	11.2842
671.6792	11.7824
671.9925	11.7824
672.3058	12.0066
672.6190	12.4550
672.9323	12.6543
673.2456	12.8536
673.5589	13.0030
673.8722	13.1525
674.1855	13.2521
674.4987	13.2521
674.8120	13.3767
675.1253	13.3767
675.4386	13.4265
675.7519	13.4265
676.0652	13.5012
676.3784	13.5012
676.6917	13.5261
677.0050	13.5759
677.3183	13.5759
677.6316	13.6507
677.9449	13.7005
678.2581	13.7254
678.5714	13.7254
678.8847	13.7254
679.1980	13.7254
679.5113	13.7005
679.8246	13.7005
680.1378	13.7005
680.4511	13.7254
680.7644	13.7503
681.0777	13.7503
681.3910	13.7503
681.7043	13.7503
682.0175	13.7503
682.3308	13.7503
682.6441	13.7503
682.9574	13.7503
683.2707	13.7752
683.5840	13.7752
683.8972	13.7752
684.2105	13.7752
684.5238	13.7752
684.8371	13.7752
685.1504	13.7752
685.4637	13.7752
685.7769	13.8001
686.0902	13.8001
686.4035	13.8001
686.7168	13.8001
687.0301	13.8001
687.3434	13.8250
687.6566	13.8250
687.9699	13.8250
688.2832	13.8250
688.5965	13.8250
688.9098	13.8001
689.2231	13.8001
689.5363	13.8001
689.8496	13.8001
690.1629	13.8001
690.4762	13.8001
690.7895	13.7752
691.1028	13.7752
691.4160	13.7752
691.7293	13.7752
692.0426	13.7752
692.3559	13.7752
692.6692	13.7752
692.9825	13.8001
693.2957	13.8001
693.6090	13.8001
693.9223	13.8001
694.2356	13.8001
694.5489	13.8001
694.8622	13.8001
695.1754	13.8001
695.4887	13.8001
695.8020	13.7752
696.1153	13.7752
696.4286	13.7752
696.7419	13.7752
697.0551	13.7752
697.3684	13.8001
697.6817	13.8250
697.9950	13.8500
698.3083	13.8500
698.6216	13.8749
698.9348	13.8749
699.2481	13.8749
699.5614	13.8500
699.8747	13.8500
700.1880	13.8500
700.5013	13.8500
700.8145	13.8500
701.1278	13.8500
701.4411	13.8250
701.7544	13.8001
702.0677	13.8001
702.3810	13.8001
702.6942	13.8001
703.0075	13.8001
703.3208	13.8001
703.6341	13.8250
703.9474	13.8250
704.2607	13.8250
704.5739	13.8250
704.8872	13.8250
705.2005	13.8250
705.5138	13.8250
705.8271	13.8250
706.1404	13.8250
706.4536	13.8250
706.7669	13.8250
707.0802	13.8250
707.3935	13.8250
707.7068	13.8250
708.0201	13.8250
708.3333	13.8500
708.6466	13.8500
708.9599	13.8500
709.2732	13.8500
709.5865	13.8500
709.8997	13.8250
710.2130	13.8250
710.5263	13.8250
710.8396	13.8250
711.1529	13.8250
711.4662	13.8001
711.7794	13.8001
712.0927	13.7503
712.4060	13.7503
712.7193	13.7503
713.0326	13.7503
713.3459	13.7503
713.6591	13.7752
713.9724	13.7752
714.2857	13.7503
714.5990	13.7752
714.9123	13.7752
715.2256	13.8001
715.5388	13.8250
715.8521	13.8250
716.1654	13.8500
716.4787	13.8500
716.7920	13.8500
717.1053	13.8749
717.4185	13.8749
717.7318	13.8998
718.0451	13.8998
718.3584	13.8998
718.6717	13.8998
718.9850	13.8998
719.2982	13.8998
719.6115	13.8998
719.9248	13.8998
720.2381	13.8998
720.5514	13.8998
720.8647	13.8998
721.1779	13.8998
721.4912	13.8749
721.8045	13.8749
722.1178	13.8749
722.4311	13.8749
722.7444	13.8749
723.0576	13.8749
723.3709	13.8500
723.6842	13.8500
723.9975	13.8250
724.3108	13.8250
724.6241	13.8250
724.9373	13.8500
725.2506	13.8749
725.5639	13.8749
725.8772	13.8749
726.1905	13.8749
726.5038	13.8749
726.8170	13.8749
727.1303	13.8749
727.4436	13.8749
727.7569	13.8998
728.0702	13.8998
728.3835	13.8998
728.6967	13.8749
729.0100	13.8250
729.3233	13.8001
729.6366	13.7503
729.9499	13.6756
730.2632	13.6258
730.5764	13.5759
730.8897	13.5012
731.2030	12.9283
731.5163	12.8037
731.8296	12.6792
732.1429	12.5546
732.4561	12.4550
732.7694	12.3055
733.0827	12.1312
733.3960	12.0066
733.7093	11.8322
734.0226	11.6828
734.3358	11.5084
734.6491	11.3590
734.9624	11.3091
735.2757	11.1348
735.5890	11.1099
735.9023	10.9106
736.2155	10.6366
736.5288	10.3626
736.8421	10.1135
737.1554	9.8644
737.4687	9.6651
737.7820	9.4907
738.0952	9.3163
738.4085	9.1669
738.7218	8.9925
739.0351	8.8680
739.3484	8.7932
739.6617	8.7185
739.9749	8.7185
740.2882	8.7185
740.6015	8.7185
740.9148	8.7185
741.2281	8.7185
741.5414	8.7185
741.8546	8.6936
742.1679	8.6936
742.4812	8.6936
742.7945	8.7185
743.1078	8.7185
743.4211	8.7185
743.7343	8.7185
744.0476	8.6936
744.3609	8.6687
744.6742	8.6438
744.9875	8.6438
745.3008	8.6438
745.6140	8.6438
745.9273	8.6438
746.2406	8.6438
746.5539	8.6189
746.8672	8.6189
747.1805	8.6189
747.4937	8.6189
747.8070	8.6189
748.1203	8.6189
748.4336	8.6438
748.7469	8.6438
749.0602	8.6438
749.3734	8.6438
749.6867	8.6438
750.0000	8.6438
750.3133	8.6438
750.6266	8.6438
750.9398	8.6438
751.2531	8.6189
751.5664	8.6189
751.8797	8.6189
752.1930	8.6438
752.5063	8.6438
752.8195	8.6438
753.1328	8.6687
753.4461	8.6687
753.7594	8.6687
754.0727	8.6687
754.3860	8.6936
754.6992	8.6936
755.0125	8.7185
755.3258	8.7185
755.6391	8.7185
755.9524	8.6936
756.2657	8.6936
756.5789	8.6936
756.8922	8.6438
757.2055	8.6189
757.5188	8.6189
757.8321	8.6189
758.1454	8.6189
758.4586	8.5939
758.7719	8.5939
759.0852	8.5939
759.3985	8.5939
759.7118	8.5939
760.0251	8.5939
760.3383	8.5939
760.6516	8.5939
760.9649	8.5939
761.2782	8.5939
761.5915	8.5939
761.9048	8.5939
762.2180	8.5939
762.5313	8.5939
762.8446	8.5939
763.1579	8.5939
763.4712	8.6189
763.7845	8.6189
764.0977	8.6189
764.4110	8.6189
764.7243	8.6189
765.0376	8.6189
765.3509	8.6189
765.6642	8.6189
765.9774	8.6189
766.2907	8.5690
766.6040	8.5690
766.9173	8.5690
767.2306	8.5690
767.5439	8.5939
767.8571	8.6438
768.1704	8.7185
768.4837	8.8430
768.7970	8.9178
769.1103	9.0672
769.4236	9.2416
769.7368	9.4160
770.0501	9.6651
770.3634	9.9391
770.6767	10.1633
770.9900	10.4622
771.3033	10.7113
771.6165	10.9604
771.9298	11.2095
772.2431	11.6828
772.5564	11.9070
772.8697	12.4052
773.1830	12.6045
773.4962	12.8037
773.8095	12.9532
774.1228	13.0777
774.4361	13.2521
774.7494	13.3268
775.0627	13.4265
775.3759	13.5261
775.6892	13.5261
776.0025	13.6258
776.3158	13.6258
776.6291	13.4763
776.9424	13.4763
777.2556	13.5261
777.5689	13.5261
777.8822	13.5759
778.1955	13.6507
778.5088	13.6756
778.8221	13.7503
779.1353	13.7752
779.4486	13.8001
779.7619	13.8001
780.0752	13.8250
780.3885	13.8250
780.7018	13.8250
781.0150	13.8250
781.3283	13.8250
781.6416	13.8250
781.9549	13.8250
782.2682	13.8001
782.5815	13.8001
782.8947	13.8001
783.2080	13.8001
783.5213	13.8001
783.8346	13.8250
784.1479	13.8250
784.4612	13.8250
784.7744	13.8250
785.0877	13.8250
785.4010	13.8250
785.7143	13.8250
786.0276	13.8250
786.3409	13.8250
786.6541	13.8250
786.9674	13.8500
787.2807	13.8500
787.5940	13.8500
787.9073	13.8500
788.2206	13.8500
788.5338	13.8500
788.8471	13.8500
789.1604	13.8500
789.4737	13.8500
789.7870	13.8500
790.1003	13.8500
790.4135	13.8500
790.7268	13.8500
791.0401	13.8500
791.3534	13.8749
791.6667	13.8749
791.9799	13.8749
792.2932	13.8749
792.6065	13.8749
792.9198	13.8749
793.2331	13.8749
793.5464	13.8749
793.8596	13.8749
794.1729	13.8749
794.4862	13.8749
794.7995	13.8500
795.1128	13.8500
795.4261	13.8500
795.7393	13.8500
796.0526	13.8500
796.3659	13.8500
796.6792	13.8500
796.9925	13.8500
797.3058	13.8500
797.6190	13.8749
797.9323	13.8749
798.2456	13.8749
798.5589	13.8749
798.8722	13.8998
799.1855	13.8998
799.4987	13.8998
799.8120	13.8749
800.1253	13.8749
800.4386	13.8749
800.7519	13.8749
801.0652	13.8749
801.3784	13.8749
801.6917	13.8749
802.0050	13.8749
802.3183	13.8749
802.6316	13.8749
802.9449	13.8998
803.2581	13.9247
803.5714	13.9247
803.8847	13.9247
804.1980	13.9496
804.5113	13.9745
804.8246	13.9745
805.1378	13.9994
805.4511	13.9994
805.7644	13.9745
806.0777	13.9745
806.3910	13.9745
806.7043	13.9745
807.0175	13.9496
807.3308	13.9496
807.6441	13.9496
807.9574	13.9496
808.2707	13.9496
808.5840	13.9496
808.8972	13.9247
809.2105	13.9247
809.5238	13.9247
809.8371	13.9247
810.1504	13.9496
810.4637	13.9496
810.7769	13.9496
811.0902	13.9496
811.4035	13.9496
811.7168	13.9496
812.0301	13.9496
812.3434	13.9247
812.6566	13.9247
812.9699	13.9247
813.2832	13.9247
813.5965	13.9247
813.9098	13.9247
814.2231	13.9247
814.5363	13.9247
814.8496	13.9247
815.1629	13.9496
815.4762	13.9496
815.7895	13.9496
816.1028	13.9496
816.4160	13.9496
816.7293	13.9496
817.0426	13.9496
817.3559	13.9496
817.6692	13.9745
817.9825	13.9745
818.2957	13.9745
818.6090	13.9745
818.9223	13.9745
819.2356	13.9496
819.5489	13.9247
819.8622	13.9247
820.1754	13.9247
820.4887	13.9247
820.8020	13.9247
821.1153	13.8998
821.4286	13.8998
821.7419	13.8749
822.0551	13.8500
822.3684	13.8250
822.6817	13.8250
822.9950	13.8250
823.3083	13.8250
823.6216	13.8250
823.9348	13.8250
824.2481	13.8250
824.5614	13.8250
824.8747	13.8001
825.1880	13.8001
825.5013	13.8001
825.8145	13.8250
826.1278	13.8500
826.4411	13.8500
826.7544	13.8500
827.0677	13.8500
827.3810	13.8250
827.6942	13.8250
828.0075	13.8250
828.3208	13.8250
828.6341	13.8250
828.9474	13.8250
829.2607	13.8250
829.5739	13.8001
829.8872	13.7503
830.2005	13.7254
830.5138	13.7005
830.8271	13.7005
831.1404	13.6756
831.4536	13.6507
831.7669	13.6009
832.0802	13.5510
832.3935	13.5012
832.7068	12.9532
833.0201	12.8536
833.3333	12.7788
833.6466	12.6543
833.9599	12.5297
834.2732	12.4052
834.5865	12.2557
834.8997	12.0564
835.2130	11.8821
835.5263	11.7077
835.8396	11.5333
836.1529	11.3340
836.4662	11.3340
836.7794	11.1099
837.0927	11.0849
837.4060	10.8608
837.7193	10.5867
838.0326	10.3127
838.3459	10.0636
838.6591	9.8145
838.9724	9.6402
839.2857	9.4658
839.5990	9.2416
839.9123	9.0921
840.2256	8.9427
840.5388	8.8181
840.8521	8.7683
841.1654	8.6687
841.4787	8.6189
841.7920	8.6189
842.1053	8.6189
842.4185	8.6189
842.7318	8.6189
843.0451	8.6189
843.3584	8.6189
843.6717	8.6189
843.9850	8.6189
844.2982	8.6189
844.6115	8.6189
844.9248	8.6438
845.2381	8.6438
845.5514	8.6687
845.8647	8.6687
846.1779	8.6687
846.4912	8.6687
846.8045	8.6438
847.1178	8.6438
847.4311	8.6438
847.7444	8.6687
848.0576	8.6936
848.3709	8.6936
848.6842	8.6936
848.9975	8.6936
849.3108	8.6936
849.6241	8.6936
849.9373	8.6438
850.2506	8.6438
850.5639	8.6438
850.8772	8.6687
851.1905	8.6687
851.5038	8.6687
851.8170	8.6687
852.1303	8.6687
852.4436	8.6687
852.7569	8.6687
853.0702	8.6936
853.3835	8.7185
853.6967	8.7185
854.0100	8.7185
854.3233	8.7185
854.6366	8.7185
854.9499	8.6936
855.2632	8.6936
855.5764	8.6936
855.8897	8.6936
856.2030	8.6936
856.5163	8.6936
856.8296	8.6687
857.1429	8.6438
857.4561	8.6189
857.7694	8.5939
858.0827	8.5939
858.3960	8.5939
858.7093	8.6189
859.0226	8.6189
859.3358	8.6438
859.6491	8.6438
859.9624	8.6438
860.2757	8.6438
860.5890	8.6438
860.9023	8.6687
861.2155	8.6687
861.5288	8.6936
861.8421	8.6936
862.1554	8.6936
862.4687	8.6936
862.7820	8.6936
863.0952	8.7185
863.4085	8.6936
863.7218	8.6936
864.0351	8.6936
864.3484	8.6936
864.6617	8.6687
864.9749	8.6189
865.2882	8.6189
865.6015	8.6189
865.9148	8.6189
866.2281	8.6189
866.5414	8.6189
866.8546	8.6189
867.1679	8.6189
867.4812	8.6189
867.7945	8.5441
868.1078	8.5441
868.4211	8.5441
868.7343	8.5441
869.0476	8.6189
869.3609	8.6687
869.6742	8.7185
869.9875	8.8430
870.3008	8.9178
870.6140	9.0423
870.9273	9.2167
871.2406	9.3662
871.5539	9.5405
871.8672	9.8644
872.1805	10.1384
872.4937	10.3376
872.8070	10.6366
873.1203	11.1348
873.4336	11.3839
873.7469	11.8322
874.0602	11.8572
874.3734	12.0813
874.6867	12.4799
875.0000	12.7041
