Lenght	Height
38,3712	-3,0297
38,5278	-3,0297
38,6844	-3,0297
38,8410	-3,0297
38,9977	-3,0297
39,1543	-3,0297
39,3109	-3,0297
39,4675	-3,0204
39,6241	-3,0204
39,7807	-3,0204
39,9374	-3,0157
40,0940	-3,0157
40,2506	-3,0157
40,4072	-3,0157
40,5638	-3,0157
40,7204	-3,0157
40,8771	-3,0157
41,0337	-3,0110
41,1903	-3,0110
41,3469	-3,0110
41,5035	-3,0110
41,6601	-3,0157
41,8168	-3,0157
41,9734	-3,0157
42,1300	-3,0157
42,2866	-3,0157
42,4432	-3,0110
42,5998	-3,0110
42,7565	-3,0063
42,9131	-3,0063
43,0697	-3,0063
43,2263	-3,0063
43,3829	-3,0063
43,5395	-3,0063
43,6962	-3,0063
43,8528	-3,0063
44,0094	-3,0063
44,1660	-3,0063
44,3226	-3,0063
44,4792	-3,0063
44,6359	-3,0063
44,7925	-3,0110
44,9491	-3,0110
45,1057	-3,0110
45,2623	-3,0110
45,4190	-3,0110
45,5756	-3,0110
45,7322	-3,0110
45,8888	-3,0110
46,0454	-3,0110
46,2020	-3,0110
46,3587	-3,0110
46,5153	-3,0110
46,6719	-3,0110
46,8285	-3,0110
46,9851	-3,0063
47,1417	-3,0063
47,2984	-3,0063
47,4550	-3,0063
47,6116	-3,0063
47,7682	-3,0063
47,9248	-3,0110
48,0814	-3,0110
48,2381	-3,0157
48,3947	-3,0204
48,5513	-3,0250
48,7079	-3,0250
48,8645	-3,0250
49,0211	-3,0297
49,1778	-3,0297
49,3344	-3,0297
49,4910	-3,0297
49,6476	-3,0250
49,8042	-3,0250
49,9608	-3,0250
50,1175	-3,0204
50,2741	-3,0204
50,4307	-3,0204
50,5873	-3,0157
50,7439	-3,0157
50,9005	-3,0110
51,0572	-3,0110
51,2138	-3,0063
51,3704	-3,0063
51,5270	-3,0063
51,6836	-3,0016
51,8403	-2,9969
51,9969	-2,9969
52,1535	-2,9969
52,3101	-2,9922
52,4667	-2,9922
52,6233	-2,9922
52,7800	-2,9922
52,9366	-2,9922
53,0932	-2,9922
53,2498	-2,9969
53,4064	-2,9969
53,5630	-3,0016
53,7197	-3,0016
53,8763	-3,0016
54,0329	-3,0016
54,1895	-3,0016
54,3461	-3,0016
54,5027	-2,9969
54,6594	-2,9922
54,8160	-2,9922
54,9726	-2,9875
55,1292	-2,9828
55,2858	-2,9781
55,4424	-2,9781
55,5991	-2,9781
55,7557	-2,9781
55,9123	-2,9781
56,0689	-2,9735
56,2255	-2,9735
56,3821	-2,9735
56,5388	-2,9735
56,6954	-2,9735
56,8520	-2,9735
57,0086	-2,9735
57,1652	-2,9735
57,3218	-2,9781
57,4785	-2,9781
57,6351	-2,9781
57,7917	-2,9781
57,9483	-2,9828
58,1049	-2,9828
58,2616	-2,9875
58,4182	-2,9875
58,5748	-2,9875
58,7314	-2,9922
58,8880	-2,9922
59,0446	-2,9922
59,2013	-2,9969
59,3579	-2,9969
59,5145	-2,9969
59,6711	-2,9969
59,8277	-2,9969
59,9843	-2,9969
60,1410	-2,9969
60,2976	-2,9969
60,4542	-2,9969
60,6108	-2,9922
60,7674	-2,9922
60,9240	-2,9922
61,0807	-2,9922
61,2373	-2,9875
61,3939	-2,9875
61,5505	-2,9828
61,7071	-2,9781
61,8637	-2,9735
62,0204	-2,9735
62,1770	-2,9735
62,3336	-2,9735
62,4902	-2,9735
62,6468	-2,9735
62,8034	-2,9735
62,9601	-2,9781
63,1167	-2,9781
63,2733	-2,9781
63,4299	-2,9781
63,5865	-2,9781
63,7431	-2,9781
63,8998	-2,9781
64,0564	-2,9781
64,2130	-2,9735
64,3696	-2,9735
64,5262	-2,9735
64,6829	-2,9688
64,8395	-2,9688
64,9961	-2,9641
65,1527	-2,9641
65,3093	-2,9641
65,4659	-2,9641
65,6226	-2,9641
65,7792	-2,9641
65,9358	-2,9641
66,0924	-2,9594
66,2490	-2,9594
66,4056	-2,9547
66,5623	-2,9547
66,7189	-2,9547
66,8755	-2,9547
67,0321	-2,9547
67,1887	-2,9500
67,3453	-2,9500
67,5020	-2,9500
67,6586	-2,9500
67,8152	-2,9500
67,9718	-2,9453
68,1284	-2,9453
68,2850	-2,9453
68,4417	-2,9453
68,5983	-2,9453
68,7549	-2,9453
68,9115	-2,9406
69,0681	-2,9406
69,2247	-2,9406
69,3814	-2,9406
69,5380	-2,9453
69,6946	-2,9453
69,8512	-2,9500
70,0078	-2,9594
70,1644	-2,9735
70,3211	-2,9781
70,4777	-3,0016
70,6343	-3,0157
70,7909	-3,0344
70,9475	-3,0532
71,1042	-3,0813
71,2608	-3,1001
71,4174	-3,1235
71,5740	-3,1423
71,7306	-3,1611
71,8872	-3,1845
72,0439	-3,2080
72,2005	-3,2361
72,3571	-3,2689
72,5137	-3,2924
72,6703	-3,4237
72,8269	-3,4565
72,9836	-3,4940
73,1402	-3,5363
73,2968	-3,5785
73,4534	-3,6207
73,6100	-3,6629
73,7666	-3,7145
73,9233	-3,7661
74,0799	-3,8223
74,2365	-3,8833
74,3931	-3,9537
74,5497	-3,9865
74,7063	-4,0193
74,8630	-4,0568
75,0196	-4,2210
75,1762	-4,3101
75,3328	-4,4227
75,4894	-4,5493
75,6460	-4,6525
75,8027	-4,7697
75,9593	-4,8729
76,1159	-4,9573
76,2725	-5,0558
76,4291	-5,1121
76,5857	-5,1918
76,7424	-5,2622
76,8990	-5,2950
77,0556	-5,3138
77,2122	-5,3185
77,3688	-5,3185
77,5255	-5,3231
77,6821	-5,3278
77,8387	-5,3278
77,9953	-5,3325
78,1519	-5,3325
78,3085	-5,3419
78,4652	-5,3419
78,6218	-5,3419
78,7784	-5,3419
78,9350	-5,3466
79,0916	-5,3466
79,2482	-5,3466
79,4049	-5,3466
79,5615	-5,3466
79,7181	-5,3466
79,8747	-5,3466
80,0313	-5,3419
80,1879	-5,3419
80,3446	-5,3419
80,5012	-5,3419
80,6578	-5,3419
80,8144	-5,3419
80,9710	-5,3419
81,1276	-5,3372
81,2843	-5,3325
81,4409	-5,3325
81,5975	-5,3325
81,7541	-5,3325
81,9107	-5,3325
82,0673	-5,3278
82,2240	-5,3278
82,3806	-5,3231
82,5372	-5,3231
82,6938	-5,3231
82,8504	-5,3231
83,0070	-5,3231
83,1637	-5,3231
83,3203	-5,3185
83,4769	-5,3185
83,6335	-5,3138
83,7901	-5,3138
83,9468	-5,3138
84,1034	-5,3138
84,2600	-5,3138
84,4166	-5,3138
84,5732	-5,3091
84,7298	-5,3044
84,8865	-5,3044
85,0431	-5,3044
85,1997	-5,3044
85,3563	-5,3091
85,5129	-5,3091
85,6695	-5,3091
85,8262	-5,3138
85,9828	-5,3138
86,1394	-5,3138
86,2960	-5,3138
86,4526	-5,3185
86,6092	-5,3185
86,7659	-5,3185
86,9225	-5,3185
87,0791	-5,3185
87,2357	-5,3185
87,3923	-5,3185
87,5489	-5,3185
87,7056	-5,3185
87,8622	-5,3185
88,0188	-5,3138
88,1754	-5,3138
88,3320	-5,3138
88,4886	-5,3138
88,6453	-5,3138
88,8019	-5,3138
88,9585	-5,3138
89,1151	-5,3138
89,2717	-5,3138
89,4283	-5,3138
89,5850	-5,3138
89,7416	-5,3138
89,8982	-5,3138
90,0548	-5,3185
90,2114	-5,3231
90,3681	-5,3231
90,5247	-5,3231
90,6813	-5,3231
90,8379	-5,3278
90,9945	-5,3231
91,1511	-5,3231
91,3078	-5,3231
91,4644	-5,3231
91,6210	-5,3231
91,7776	-5,3185
91,9342	-5,3185
92,0908	-5,3185
92,2475	-5,3185
92,4041	-5,3185
92,5607	-5,3138
92,7173	-5,3138
92,8739	-5,3138
93,0305	-5,3138
93,1872	-5,3138
93,3438	-5,3138
93,5004	-5,3138
93,6570	-5,3138
93,8136	-5,3138
93,9702	-5,3138
94,1269	-5,3138
94,2835	-5,3138
94,4401	-5,3138
94,5967	-5,3138
94,7533	-5,3138
94,9099	-5,3138
95,0666	-5,3138
95,2232	-5,3091
95,3798	-5,3091
95,5364	-5,3091
95,6930	-5,3044
95,8496	-5,3044
96,0063	-5,3044
96,1629	-5,2997
96,3195	-5,2950
96,4761	-5,2950
96,6327	-5,2950
96,7894	-5,2950
96,9460	-5,2903
97,1026	-5,2903
97,2592	-5,2903
97,4158	-5,2856
97,5724	-5,2856
97,7291	-5,2856
97,8857	-5,2903
98,0423	-5,2903
98,1989	-5,2903
98,3555	-5,2903
98,5121	-5,2950
98,6688	-5,2950
98,8254	-5,2950
98,9820	-5,2950
99,1386	-5,2950
99,2952	-5,2950
99,4518	-5,2950
99,6085	-5,2950
99,7651	-5,2950
99,9217	-5,2950
100,0783	-5,2950
100,2349	-5,2950
100,3915	-5,2950
100,5482	-5,2903
100,7048	-5,2903
100,8614	-5,2950
101,0180	-5,2950
101,1746	-5,2997
101,3312	-5,2997
101,4879	-5,2997
101,6445	-5,2997
101,8011	-5,2997
101,9577	-5,3044
102,1143	-5,3044
102,2709	-5,3044
102,4276	-5,3044
102,5842	-5,3091
102,7408	-5,3091
102,8974	-5,3138
103,0540	-5,3185
103,2106	-5,3185
103,3673	-5,3185
103,5239	-5,3231
103,6805	-5,3231
103,8371	-5,3231
103,9937	-5,3278
104,1504	-5,3278
104,3070	-5,3278
104,4636	-5,3278
104,6202	-5,3278
104,7768	-5,3278
104,9334	-5,3278
105,0901	-5,3278
105,2467	-5,3278
105,4033	-5,3278
105,5599	-5,3278
105,7165	-5,3278
105,8731	-5,3278
106,0298	-5,3325
106,1864	-5,3325
106,3430	-5,3278
106,4996	-5,3278
106,6562	-5,3278
106,8128	-5,3231
106,9695	-5,3231
107,1261	-5,3185
107,2827	-5,3138
107,4393	-5,3138
107,5959	-5,3138
107,7525	-5,3138
107,9092	-5,3138
108,0658	-5,3138
108,2224	-5,3138
108,3790	-5,3138
108,5356	-5,3138
108,6922	-5,3185
108,8489	-5,3185
109,0055	-5,3185
109,1621	-5,3231
109,3187	-5,3278
109,4753	-5,3372
109,6319	-5,3372
109,7886	-5,3372
109,9452	-5,3372
110,1018	-5,3372
110,2584	-5,3325
110,4150	-5,3325
110,5717	-5,3325
110,7283	-5,3325
110,8849	-5,3325
111,0415	-5,3325
111,1981	-5,3372
111,3547	-5,3560
111,5114	-5,3794
111,6680	-5,3841
111,8246	-5,3888
111,9812	-5,3888
112,1378	-5,3888
112,2944	-5,3888
112,4511	-5,3560
112,6077	-5,3513
112,7643	-5,3325
112,9209	-5,3044
113,0775	-5,2481
113,2341	-5,2012
113,3908	-5,1824
113,5474	-5,0183
113,7040	-4,9573
113,8606	-4,8823
114,0172	-4,8119
114,1738	-4,7510
114,3305	-4,6806
114,4871	-4,6056
114,6437	-4,5305
114,8003	-4,4508
114,9569	-4,3711
115,1135	-4,3617
115,2702	-4,1975
115,4268	-4,1272
115,5834	-4,0756
115,7400	-4,0475
115,8966	-3,9161
116,0532	-3,8833
116,2099	-3,8552
116,3665	-3,7801
116,5231	-3,7332
116,6797	-3,6394
116,8363	-3,5925
116,9930	-3,5550
117,1496	-3,5081
117,3062	-3,4800
117,4628	-3,4706
117,6194	-3,4284
117,7760	-3,4096
117,9327	-3,3721
118,0893	-3,3533
118,2459	-3,3064
118,4025	-3,2549
118,5591	-3,2502
118,7157	-3,2126
118,8724	-3,1892
119,0290	-3,1892
119,1856	-3,1564
119,3422	-3,1329
119,4988	-3,1188
119,6554	-3,0860
119,8121	-3,0673
119,9687	-3,0438
120,1253	-3,0250
120,2819	-3,0157
120,4385	-2,9969
120,5951	-2,9922
120,7518	-2,9735
120,9084	-2,9641
121,0650	-2,9641
121,2216	-2,9547
121,3782	-2,9547
121,5348	-2,9453
121,6915	-2,9406
121,8481	-2,9359
122,0047	-2,9359
122,1613	-2,9359
122,3179	-2,9359
122,4745	-2,9312
122,6312	-2,9266
122,7878	-2,9266
122,9444	-2,9219
123,1010	-2,9219
123,2576	-2,9219
123,4143	-2,9172
123,5709	-2,9125
123,7275	-2,9125
123,8841	-2,9125
124,0407	-2,9125
124,1973	-2,9078
124,3540	-2,9031
124,5106	-2,8984
124,6672	-2,8984
124,8238	-2,8890
124,9804	-2,8890
125,1370	-2,8890
125,2937	-2,8890
125,4503	-2,8890
125,6069	-2,8890
125,7635	-2,8937
125,9201	-2,8937
126,0767	-2,8937
126,2334	-2,9031
126,3900	-2,9031
126,5466	-2,9078
126,7032	-2,9125
126,8598	-2,9125
127,0164	-2,9172
127,1731	-2,9172
127,3297	-2,9219
127,4863	-2,9219
127,6429	-2,9219
127,7995	-2,9219
127,9561	-2,9219
128,1128	-2,9219
128,2694	-2,9219
128,4260	-2,9219
128,5826	-2,9219
128,7392	-2,9219
128,8958	-2,9266
129,0525	-2,9266
129,2091	-2,9266
129,3657	-2,9312
129,5223	-2,9312
129,6789	-2,9312
129,8356	-2,9312
129,9922	-2,9312
130,1488	-2,9266
130,3054	-2,9219
130,4620	-2,9219
130,6186	-2,9219
130,7753	-2,9219
130,9319	-2,9172
131,0885	-2,9172
131,2451	-2,9172
131,4017	-2,9125
131,5583	-2,9125
131,7150	-2,9125
131,8716	-2,9078
132,0282	-2,9078
132,1848	-2,9078
132,3414	-2,9125
132,4980	-2,9125
132,6547	-2,9125
132,8113	-2,9125
132,9679	-2,9125
133,1245	-2,9078
133,2811	-2,9078
133,4377	-2,9078
133,5944	-2,9078
133,7510	-2,9031
133,9076	-2,9031
134,0642	-2,9031
134,2208	-2,9031
134,3774	-2,9031
134,5341	-2,9031
134,6907	-2,8984
134,8473	-2,8984
135,0039	-2,8984
135,1605	-2,8984
135,3171	-2,8984
135,4738	-2,8984
135,6304	-2,8984
135,7870	-2,8984
135,9436	-2,8937
136,1002	-2,8937
136,2569	-2,8937
136,4135	-2,8937
136,5701	-2,8890
136,7267	-2,8890
136,8833	-2,8890
137,0399	-2,8890
137,1966	-2,8890
137,3532	-2,8890
137,5098	-2,8843
137,6664	-2,8797
137,8230	-2,8797
137,9796	-2,8750
138,1363	-2,8750
138,2929	-2,8750
138,4495	-2,8750
138,6061	-2,8750
138,7627	-2,8750
138,9193	-2,8750
139,0760	-2,8750
139,2326	-2,8750
139,3892	-2,8703
139,5458	-2,8703
139,7024	-2,8703
139,8590	-2,8703
140,0157	-2,8703
140,1723	-2,8703
140,3289	-2,8703
140,4855	-2,8703
140,6421	-2,8750
140,7987	-2,8750
140,9554	-2,8750
141,1120	-2,8750
141,2686	-2,8797
141,4252	-2,8797
141,5818	-2,8843
141,7384	-2,8890
141,8951	-2,8984
142,0517	-2,8984
142,2083	-2,8984
142,3649	-2,8984
142,5215	-2,8937
142,6782	-2,8937
142,8348	-2,8890
142,9914	-2,8890
143,1480	-2,8890
143,3046	-2,8890
143,4612	-2,8890
143,6179	-2,8890
143,7745	-2,8843
143,9311	-2,8890
144,0877	-2,8890
144,2443	-2,8890
144,4009	-2,8890
144,5576	-2,8890
144,7142	-2,8890
144,8708	-2,8890
145,0274	-2,8890
145,1840	-2,8890
145,3406	-2,8843
145,4973	-2,8843
145,6539	-2,8797
145,8105	-2,8750
145,9671	-2,8750
146,1237	-2,8703
146,2803	-2,8656
146,4370	-2,8656
146,5936	-2,8656
146,7502	-2,8703
146,9068	-2,8703
147,0634	-2,8703
147,2200	-2,8703
147,3767	-2,8703
147,5333	-2,8703
147,6899	-2,8703
147,8465	-2,8750
148,0031	-2,8750
148,1597	-2,8797
148,3164	-2,8797
148,4730	-2,8797
148,6296	-2,8797
148,7862	-2,8797
148,9428	-2,8750
149,0995	-2,8750
149,2561	-2,8750
149,4127	-2,8750
149,5693	-2,8750
149,7259	-2,8703
149,8825	-2,8703
150,0392	-2,8703
150,1958	-2,8703
150,3524	-2,8703
150,5090	-2,8703
150,6656	-2,8703
150,8222	-2,8703
150,9789	-2,8656
151,1355	-2,8656
151,2921	-2,8656
151,4487	-2,8609
151,6053	-2,8609
151,7619	-2,8609
151,9186	-2,8609
152,0752	-2,8609
152,2318	-2,8562
152,3884	-2,8562
152,5450	-2,8468
152,7016	-2,8468
152,8583	-2,8468
153,0149	-2,8562
153,1715	-2,8562
153,3281	-2,8609
153,4847	-2,8609
153,6413	-2,8609
153,7980	-2,8609
153,9546	-2,8703
154,1112	-2,8750
154,2678	-2,8797
154,4244	-2,8843
154,5810	-2,8843
154,7377	-2,8843
154,8943	-2,8797
155,0509	-2,8703
155,2075	-2,8703
155,3641	-2,8703
155,5208	-2,8750
155,6774	-2,8750
155,8340	-2,8750
155,9906	-2,8703
156,1472	-2,8609
156,3038	-2,8609
156,4605	-2,8562
156,6171	-2,8562
156,7737	-2,8609
156,9303	-2,8609
157,0869	-2,8609
157,2435	-2,8609
157,4002	-2,8609
157,5568	-2,8562
157,7134	-2,8562
157,8700	-2,8562
158,0266	-2,8562
158,1832	-2,8562
158,3399	-2,8562
158,4965	-2,8515
158,6531	-2,8468
158,8097	-2,8468
158,9663	-2,8468
159,1229	-2,8468
159,2796	-2,8468
159,4362	-2,8468
159,5928	-2,8468
159,7494	-2,8468
159,9060	-2,8421
160,0626	-2,8421
160,2193	-2,8421
160,3759	-2,8374
160,5325	-2,8374
160,6891	-2,8374
160,8457	-2,8374
161,0023	-2,8374
161,1590	-2,8374
161,3156	-2,8374
161,4722	-2,8374
161,6288	-2,8421
161,7854	-2,8421
161,9421	-2,8421
162,0987	-2,8421
162,2553	-2,8421
162,4119	-2,8374
162,5685	-2,8374
162,7251	-2,8374
162,8818	-2,8374
163,0384	-2,8374
163,1950	-2,8374
163,3516	-2,8374
163,5082	-2,8374
163,6648	-2,8374
163,8215	-2,8374
163,9781	-2,8374
164,1347	-2,8468
164,2913	-2,8468
164,4479	-2,8515
164,6045	-2,8515
164,7612	-2,8515
164,9178	-2,8515
165,0744	-2,8515
165,2310	-2,8515
165,3876	-2,8468
165,5442	-2,8468
165,7009	-2,8468
165,8575	-2,8468
166,0141	-2,8468
166,1707	-2,8468
166,3273	-2,8468
166,4839	-2,8421
166,6406	-2,8421
166,7972	-2,8374
166,9538	-2,8374
167,1104	-2,8374
167,2670	-2,8328
167,4236	-2,8328
167,5803	-2,8328
167,7369	-2,8328
167,8935	-2,8328
168,0501	-2,8281
168,2067	-2,8281
168,3634	-2,8281
168,5200	-2,8281
168,6766	-2,8328
168,8332	-2,8374
168,9898	-2,8374
169,1464	-2,8374
169,3031	-2,8515
169,4597	-2,8562
169,6163	-2,8609
169,7729	-2,8656
169,9295	-2,8703
170,0861	-2,8843
170,2428	-2,8937
170,3994	-2,9125
170,5560	-2,9266
170,7126	-2,9500
170,8692	-2,9641
171,0258	-2,9828
171,1825	-3,0063
171,3391	-3,0297
171,4957	-3,0532
171,6523	-3,0766
171,8089	-3,1048
171,9655	-3,1376
172,1222	-3,1704
172,2788	-3,1986
172,4354	-3,2220
172,5920	-3,2455
172,7486	-3,2642
172,9052	-3,2924
173,0619	-3,3158
173,2185	-3,3393
173,3751	-3,3627
173,5317	-3,3909
173,6883	-3,5081
173,8449	-3,5363
174,0016	-3,5597
174,1582	-3,5925
174,3148	-3,6207
174,4714	-3,6629
174,6280	-3,7004
174,7847	-3,7426
174,9413	-3,7895
175,0979	-3,8411
175,2545	-3,8833
175,4111	-3,9302
175,5677	-3,9490
175,7244	-3,9865
175,8810	-4,0053
176,0376	-4,0709
176,1942	-4,1272
176,3508	-4,2960
176,5074	-4,4133
176,6641	-4,5024
176,8207	-4,5962
176,9773	-4,6947
177,1339	-4,7557
177,2905	-4,8588
177,4471	-4,9292
177,6038	-4,9995
177,7604	-5,0840
177,9170	-5,1309
178,0736	-5,1871
178,2302	-5,1871
178,3868	-5,1871
178,5435	-5,1871
178,7001	-5,1871
178,8567	-5,1918
179,0133	-5,1965
179,1699	-5,2106
179,3265	-5,2153
179,4832	-5,2153
179,6398	-5,2153
179,7964	-5,2106
179,9530	-5,2106
180,1096	-5,2106
180,2662	-5,2106
180,4229	-5,2059
180,5795	-5,2059
180,7361	-5,2059
180,8927	-5,2059
181,0493	-5,2012
181,2060	-5,1965
181,3626	-5,1918
181,5192	-5,1871
181,6758	-5,1871
181,8324	-5,1918
181,9890	-5,2012
182,1457	-5,2012
182,3023	-5,2012
182,4589	-5,2012
182,6155	-5,2012
182,7721	-5,1965
182,9287	-5,1965
183,0854	-5,1965
183,2420	-5,1965
183,3986	-5,2059
183,5552	-5,2059
183,7118	-5,2059
183,8684	-5,2059
184,0251	-5,2059
184,1817	-5,2059
184,3383	-5,2059
184,4949	-5,2059
184,6515	-5,2059
184,8081	-5,2012
184,9648	-5,2012
185,1214	-5,1965
185,2780	-5,1965
185,4346	-5,1965
185,5912	-5,1965
185,7478	-5,1965
185,9045	-5,1965
186,0611	-5,1918
186,2177	-5,1918
186,3743	-5,1871
186,5309	-5,1731
186,6875	-5,1731
186,8442	-5,1731
187,0008	-5,1731
187,1574	-5,1731
187,3140	-5,1778
187,4706	-5,1778
187,6273	-5,1778
187,7839	-5,1778
187,9405	-5,1778
188,0971	-5,1778
188,2537	-5,1824
188,4103	-5,1918
188,5670	-5,1918
188,7236	-5,2012
188,8802	-5,2059
189,0368	-5,2059
189,1934	-5,2059
189,3500	-5,1965
189,5067	-5,1965
189,6633	-5,1965
189,8199	-5,2059
189,9765	-5,2059
190,1331	-5,2059
190,2897	-5,2059
190,4464	-5,2059
190,6030	-5,2059
190,7596	-5,2012
190,9162	-5,2012
191,0728	-5,2012
191,2294	-5,2012
191,3861	-5,2012
191,5427	-5,2012
191,6993	-5,1918
191,8559	-5,1918
192,0125	-5,1918
192,1691	-5,1918
192,3258	-5,1871
192,4824	-5,1871
192,6390	-5,1871
192,7956	-5,1871
192,9522	-5,1824
193,1088	-5,1824
193,2655	-5,1871
193,4221	-5,1918
193,5787	-5,1918
193,7353	-5,1918
193,8919	-5,1918
194,0486	-5,1918
194,2052	-5,1918
194,3618	-5,1918
194,5184	-5,1965
194,6750	-5,1965
194,8316	-5,2012
194,9883	-5,2012
195,1449	-5,1965
195,3015	-5,1965
195,4581	-5,1918
195,6147	-5,1871
195,7713	-5,1871
195,9280	-5,1871
196,0846	-5,1871
196,2412	-5,1871
196,3978	-5,1871
196,5544	-5,1871
196,7110	-5,1871
196,8677	-5,1871
197,0243	-5,1871
197,1809	-5,1871
197,3375	-5,1918
197,4941	-5,1965
197,6507	-5,1965
197,8074	-5,1965
197,9640	-5,2012
198,1206	-5,2012
198,2772	-5,2012
198,4338	-5,1965
198,5904	-5,1965
198,7471	-5,1965
