Lenght	Height
mkm	mkm
27.4080	-4.4602
27.5646	-4.4602
27.7212	-4.4602
27.8778	-4.4602
28.0345	-4.4602
28.1911	-4.4602
28.3477	-4.4602
28.5043	-4.4602
28.6609	-4.4602
28.8175	-4.4602
28.9742	-4.4602
29.1308	-4.4602
29.2874	-4.4602
29.4440	-4.4602
29.6006	-4.4602
29.7572	-4.4555
29.9139	-4.4555
30.0705	-4.4555
30.2271	-4.4555
30.3837	-4.4555
30.5403	-4.4602
30.6969	-4.4696
30.8536	-4.4789
31.0102	-4.4789
31.1668	-4.4930
31.3234	-4.5071
31.4800	-4.5258
31.6366	-4.5352
31.7933	-4.5915
31.9499	-4.6103
32.1065	-4.6337
32.2631	-4.6337
32.4197	-4.6478
32.5764	-4.6665
32.7330	-4.6853
32.8896	-4.7228
33.0462	-4.7322
33.2028	-4.7463
33.3594	-4.7463
33.5161	-4.7463
33.6727	-4.7510
33.8293	-4.7510
33.9859	-4.7557
34.1425	-4.7603
34.2991	-4.7603
34.4558	-4.7603
34.6124	-4.7603
34.7690	-4.7603
34.9256	-4.7650
35.0822	-4.7603
35.2388	-4.7650
35.3955	-4.7697
35.5521	-4.7744
35.7087	-4.7744
35.8653	-4.7791
36.0219	-4.8588
36.1785	-4.8588
36.3352	-4.8917
36.4918	-4.8917
36.6484	-4.8917
36.8050	-4.8354
36.9616	-4.8354
37.1182	-4.8354
37.2749	-4.8166
37.4315	-4.8026
37.5881	-4.7650
37.7447	-4.7650
37.9013	-4.6947
38.0579	-4.6525
38.2146	-4.6150
38.3712	-4.5727
38.5278	-4.5587
38.6844	-4.5399
38.8410	-4.5305
38.9977	-4.5071
39.1543	-4.5071
39.3109	-4.4883
39.4675	-4.4743
39.6241	-4.4555
39.7807	-4.4414
39.9374	-4.4367
40.0940	-4.4320
40.2506	-4.4320
40.4072	-4.4274
40.5638	-4.4227
40.7204	-4.4227
40.8771	-4.4274
41.0337	-4.4274
41.1903	-4.4274
41.3469	-4.4274
41.5035	-4.4274
41.6601	-4.4274
41.8168	-4.4320
41.9734	-4.4320
42.1300	-4.4320
42.2866	-4.4320
42.4432	-4.4320
42.5998	-4.4320
42.7565	-4.4320
42.9131	-4.4320
43.0697	-4.4320
43.2263	-4.4274
43.3829	-4.4274
43.5395	-4.4274
43.6962	-4.4274
43.8528	-4.4274
44.0094	-4.4320
44.1660	-4.4320
44.3226	-4.4320
44.4792	-4.4320
44.6359	-4.4274
44.7925	-4.4274
44.9491	-4.4274
45.1057	-4.4227
45.2623	-4.4227
45.4190	-4.4227
45.5756	-4.4180
45.7322	-4.4180
45.8888	-4.4133
46.0454	-4.4133
46.2020	-4.4086
46.3587	-4.4086
46.5153	-4.4086
46.6719	-4.4086
46.8285	-4.4086
46.9851	-4.4086
47.1417	-4.4086
47.2984	-4.4086
47.4550	-4.4039
47.6116	-4.4039
47.7682	-4.4039
47.9248	-4.4039
48.0814	-4.4039
48.2381	-4.4039
48.3947	-4.4086
48.5513	-4.4086
48.7079	-4.4086
48.8645	-4.4086
49.0211	-4.4086
49.1778	-4.4086
49.3344	-4.4086
49.4910	-4.4133
49.6476	-4.4133
49.8042	-4.4133
49.9608	-4.4180
50.1175	-4.4274
50.2741	-4.4320
50.4307	-4.4414
50.5873	-4.4461
50.7439	-4.4602
50.9005	-4.4743
51.0572	-4.4883
51.2138	-4.5024
51.3704	-4.5258
51.5270	-4.5587
51.6836	-4.5727
51.8403	-4.5962
51.9969	-4.6196
52.1535	-4.6572
52.3101	-4.6806
52.4667	-4.6947
52.6233	-4.6947
52.7800	-4.7041
52.9366	-4.7181
53.0932	-4.7275
53.2498	-4.7369
53.4064	-4.7369
53.5630	-4.7369
53.7197	-4.7416
53.8763	-4.7416
54.0329	-4.7463
54.1895	-4.7463
54.3461	-4.7463
54.5027	-4.7416
54.6594	-4.7416
54.8160	-4.7416
54.9726	-4.7416
55.1292	-4.7416
55.2858	-4.7416
55.4424	-4.7463
55.5991	-4.8354
55.7557	-4.8495
55.9123	-4.8635
56.0689	-4.8635
56.2255	-4.8635
56.3821	-4.7979
56.5388	-4.7979
56.6954	-4.7979
56.8520	-4.7885
57.0086	-4.7838
57.1652	-4.7650
57.3218	-4.7463
57.4785	-4.7322
57.6351	-4.6196
57.7917	-4.5821
57.9483	-4.5446
58.1049	-4.5352
58.2616	-4.5165
58.4182	-4.5118
58.5748	-4.4883
58.7314	-4.4883
58.8880	-4.4696
59.0446	-4.4602
59.2013	-4.4508
59.3579	-4.4461
59.5145	-4.4320
59.6711	-4.4274
59.8277	-4.4274
59.9843	-4.4227
60.1410	-4.4180
60.2976	-4.4180
60.4542	-4.4180
60.6108	-4.4133
60.7674	-4.4133
60.9240	-4.4133
61.0807	-4.4133
61.2373	-4.4133
61.3939	-4.4133
61.5505	-4.4133
61.7071	-4.4133
61.8637	-4.4133
62.0204	-4.4133
62.1770	-4.4133
62.3336	-4.4133
62.4902	-4.4133
62.6468	-4.4180
62.8034	-4.4180
62.9601	-4.4133
63.1167	-4.4133
63.2733	-4.4133
63.4299	-4.4086
63.5865	-4.4086
63.7431	-4.4086
63.8998	-4.4039
64.0564	-4.3992
64.2130	-4.3992
64.3696	-4.3992
64.5262	-4.3992
64.6829	-4.3992
64.8395	-4.3992
64.9961	-4.3992
65.1527	-4.3992
65.3093	-4.3992
65.4659	-4.3992
65.6226	-4.3992
65.7792	-4.3992
65.9358	-4.3992
66.0924	-4.4039
66.2490	-4.4039
66.4056	-4.4039
66.5623	-4.4039
66.7189	-4.4039
66.8755	-4.3992
67.0321	-4.3992
67.1887	-4.3992
67.3453	-4.3992
67.5020	-4.3992
67.6586	-4.3992
67.8152	-4.3992
67.9718	-4.3992
68.1284	-4.3992
68.2850	-4.3992
68.4417	-4.3992
68.5983	-4.3992
68.7549	-4.3992
68.9115	-4.4039
69.0681	-4.4086
69.2247	-4.4133
69.3814	-4.4180
69.5380	-4.4227
69.6946	-4.4227
69.8512	-4.4274
70.0078	-4.4414
70.1644	-4.4461
70.3211	-4.4555
70.4777	-4.4743
70.6343	-4.4883
70.7909	-4.5165
70.9475	-4.5446
71.1042	-4.5587
71.2608	-4.5727
71.4174	-4.5962
71.5740	-4.6196
71.7306	-4.6478
71.8872	-4.6665
72.0439	-4.6806
72.2005	-4.6994
72.3571	-4.7088
72.5137	-4.7181
72.6703	-4.7228
72.8269	-4.7228
72.9836	-4.7228
73.1402	-4.7228
73.2968	-4.7275
73.4534	-4.7275
73.6100	-4.7275
73.7666	-4.7228
73.9233	-4.7228
74.0799	-4.7228
74.2365	-4.7228
74.3931	-4.7275
74.5497	-4.7275
74.7063	-4.7275
74.8630	-4.7275
75.0196	-4.7275
75.1762	-4.8072
75.3328	-4.8166
75.4894	-4.8166
75.6460	-4.8166
75.8027	-4.7697
75.9593	-4.7697
76.1159	-4.7650
76.2725	-4.7650
76.4291	-4.7557
76.5857	-4.7369
76.7424	-4.7228
76.8990	-4.6994
77.0556	-4.6853
77.2122	-4.5681
77.3688	-4.5305
77.5255	-4.5258
77.6821	-4.4977
77.8387	-4.4977
77.9953	-4.4696
78.1519	-4.4696
78.3085	-4.4555
78.4652	-4.4367
78.6218	-4.4274
78.7784	-4.4180
78.9350	-4.4180
79.0916	-4.4180
79.2482	-4.4133
79.4049	-4.4133
79.5615	-4.4086
79.7181	-4.4086
79.8747	-4.4039
80.0313	-4.3992
80.1879	-4.3992
80.3446	-4.3992
80.5012	-4.3992
80.6578	-4.3992
80.8144	-4.3992
80.9710	-4.3992
81.1276	-4.3898
81.2843	-4.3898
81.4409	-4.3898
81.5975	-4.3898
81.7541	-4.3851
81.9107	-4.3851
82.0673	-4.3851
82.2240	-4.3851
82.3806	-4.3851
82.5372	-4.3851
82.6938	-4.3851
82.8504	-4.3851
83.0070	-4.3898
83.1637	-4.3898
83.3203	-4.3898
83.4769	-4.3945
83.6335	-4.3945
83.7901	-4.3945
83.9468	-4.3945
84.1034	-4.4039
84.2600	-4.4039
84.4166	-4.4039
84.5732	-4.4039
84.7298	-4.3992
84.8865	-4.3992
85.0431	-4.3945
85.1997	-4.3898
85.3563	-4.3851
85.5129	-4.3851
85.6695	-4.3851
85.8262	-4.3851
85.9828	-4.3851
86.1394	-4.3758
86.2960	-4.3758
86.4526	-4.3758
86.6092	-4.3758
86.7659	-4.3758
86.9225	-4.3758
87.0791	-4.3805
87.2357	-4.3851
87.3923	-4.3851
87.5489	-4.3851
87.7056	-4.3851
87.8622	-4.3851
88.0188	-4.3851
88.1754	-4.3851
88.3320	-4.3851
88.4886	-4.3805
88.6453	-4.3758
88.8019	-4.3758
88.9585	-4.3758
89.1151	-4.3758
89.2717	-4.3851
89.4283	-4.3898
89.5850	-4.3945
89.7416	-4.4039
89.8982	-4.4133
90.0548	-4.4274
90.2114	-4.4461
90.3681	-4.4743
90.5247	-4.4977
90.6813	-4.5258
90.8379	-4.5540
90.9945	-4.5774
91.1511	-4.6009
91.3078	-4.6103
91.4644	-4.6337
91.6210	-4.6478
91.7776	-4.6619
91.9342	-4.6806
92.0908	-4.6853
92.2475	-4.6947
92.4041	-4.7041
92.5607	-4.7088
92.7173	-4.7088
92.8739	-4.7088
93.0305	-4.7088
93.1872	-4.7088
93.3438	-4.7088
93.5004	-4.7134
93.6570	-4.7134
93.8136	-4.7134
93.9702	-4.7181
94.1269	-4.7181
94.2835	-4.7134
94.4401	-4.7088
94.5967	-4.7088
94.7533	-4.7088
94.9099	-4.7322
95.0666	-4.7979
95.2232	-4.7979
95.3798	-4.7463
95.5364	-4.7463
95.6930	-4.7463
95.8496	-4.7416
96.0063	-4.7369
96.1629	-4.7181
96.3195	-4.7088
96.4761	-4.6806
96.6327	-4.6665
96.7894	-4.6525
96.9460	-4.5446
97.1026	-4.5258
97.2592	-4.4930
97.4158	-4.4836
97.5724	-4.4602
97.7291	-4.4414
97.8857	-4.4414
98.0423	-4.4227
98.1989	-4.4133
98.3555	-4.4039
98.5121	-4.4039
98.6688	-4.3992
98.8254	-4.3945
98.9820	-4.3898
99.1386	-4.3898
99.2952	-4.3898
99.4518	-4.3898
99.6085	-4.3851
99.7651	-4.3805
99.9217	-4.3758
100.0783	-4.3758
100.2349	-4.3711
100.3915	-4.3711
100.5482	-4.3711
100.7048	-4.3711
100.8614	-4.3711
101.0180	-4.3711
101.1746	-4.3711
101.3312	-4.3711
101.4879	-4.3711
101.6445	-4.3758
101.8011	-4.3851
101.9577	-4.3851
102.1143	-4.3898
102.2709	-4.3945
102.4276	-4.3945
102.5842	-4.3945
102.7408	-4.3992
102.8974	-4.4039
103.0540	-4.4039
103.2106	-4.4039
103.3673	-4.4039
103.5239	-4.4039
103.6805	-4.4039
103.8371	-4.3992
103.9937	-4.3945
104.1504	-4.3898
104.3070	-4.3898
104.4636	-4.3851
104.6202	-4.3851
104.7768	-4.3758
104.9334	-4.3758
105.0901	-4.3711
105.2467	-4.3711
105.4033	-4.3711
105.5599	-4.3664
105.7165	-4.3664
105.8731	-4.3664
106.0298	-4.3664
106.1864	-4.3664
106.3430	-4.3664
106.4996	-4.3664
106.6562	-4.3664
106.8128	-4.3664
106.9695	-4.3617
107.1261	-4.3617
107.2827	-4.3617
107.4393	-4.3570
107.5959	-4.3570
107.7525	-4.3570
107.9092	-4.3523
108.0658	-4.3523
108.2224	-4.3523
108.3790	-4.3523
108.5356	-4.3523
108.6922	-4.3523
108.8489	-4.3523
109.0055	-4.3570
109.1621	-4.3617
109.3187	-4.3711
109.4753	-4.3711
109.6319	-4.3851
109.7886	-4.3945
109.9452	-4.4039
110.1018	-4.4227
110.2584	-4.4367
110.4150	-4.4602
110.5717	-4.4743
110.7283	-4.5024
110.8849	-4.5305
111.0415	-4.5540
111.1981	-4.5727
111.3547	-4.5821
111.5114	-4.6150
111.6680	-4.6290
111.8246	-4.6431
111.9812	-4.6619
112.1378	-4.6665
112.2944	-4.6806
112.4511	-4.6806
112.6077	-4.6806
112.7643	-4.6806
112.9209	-4.6806
113.0775	-4.6806
113.2341	-4.6759
113.3908	-4.6759
113.5474	-4.6759
113.7040	-4.6759
113.8606	-4.6759
114.0172	-4.6806
114.1738	-4.6806
114.3305	-4.6806
114.4871	-4.6853
114.6437	-4.6900
114.8003	-4.6947
114.9569	-4.7932
115.1135	-4.8072
115.2702	-4.8072
115.4268	-4.8072
115.5834	-4.7603
115.7400	-4.7557
115.8966	-4.7557
116.0532	-4.7557
116.2099	-4.7416
116.3665	-4.7369
116.5231	-4.7088
116.6797	-4.6853
116.8363	-4.6619
116.9930	-4.5399
117.1496	-4.5071
117.3062	-4.4977
117.4628	-4.4696
117.6194	-4.4696
117.7760	-4.4461
117.9327	-4.4461
118.0893	-4.4227
118.2459	-4.4086
118.4025	-4.3945
118.5591	-4.3945
118.7157	-4.3898
118.8724	-4.3898
119.0290	-4.3898
119.1856	-4.3851
119.3422	-4.3851
119.4988	-4.3805
119.6554	-4.3758
119.8121	-4.3711
119.9687	-4.3711
120.1253	-4.3711
120.2819	-4.3711
120.4385	-4.3711
120.5951	-4.3664
120.7518	-4.3664
120.9084	-4.3617
121.0650	-4.3617
121.2216	-4.3570
121.3782	-4.3523
121.5348	-4.3523
121.6915	-4.3523
121.8481	-4.3523
122.0047	-4.3523
122.1613	-4.3523
122.3179	-4.3523
122.4745	-4.3523
122.6312	-4.3523
122.7878	-4.3570
122.9444	-4.3570
123.1010	-4.3570
123.2576	-4.3570
123.4143	-4.3570
123.5709	-4.3570
123.7275	-4.3570
123.8841	-4.3570
124.0407	-4.3523
124.1973	-4.3476
124.3540	-4.3476
124.5106	-4.3429
124.6672	-4.3429
124.8238	-4.3382
124.9804	-4.3382
125.1370	-4.3382
125.2937	-4.3336
125.4503	-4.3336
125.6069	-4.3336
125.7635	-4.3336
125.9201	-4.3336
126.0767	-4.3336
126.2334	-4.3336
126.3900	-4.3382
126.5466	-4.3429
126.7032	-4.3429
126.8598	-4.3429
127.0164	-4.3429
127.1731	-4.3429
127.3297	-4.3476
127.4863	-4.3476
127.6429	-4.3476
127.7995	-4.3476
127.9561	-4.3476
128.1128	-4.3476
128.2694	-4.3476
128.4260	-4.3476
128.5826	-4.3476
128.7392	-4.3476
128.8958	-4.3476
129.0525	-4.3523
129.2091	-4.3617
129.3657	-4.3664
129.5223	-4.3711
129.6789	-4.3805
129.8356	-4.3898
129.9922	-4.3898
130.1488	-4.4039
130.3054	-4.4180
130.4620	-4.4367
130.6186	-4.4555
130.7753	-4.4836
130.9319	-4.5118
131.0885	-4.5305
131.2451	-4.5540
131.4017	-4.5634
131.5583	-4.5868
131.7150	-4.6056
131.8716	-4.6243
132.0282	-4.6478
132.1848	-4.6572
132.3414	-4.6665
132.4980	-4.6712
132.6547	-4.6712
132.8113	-4.6712
132.9679	-4.6665
133.1245	-4.6665
133.2811	-4.6665
133.4377	-4.6619
133.5944	-4.6619
133.7510	-4.6619
133.9076	-4.6619
134.0642	-4.6619
134.2208	-4.6619
134.3774	-4.6619
134.5341	-4.6619
134.6907	-4.6665
134.8473	-4.6665
135.0039	-4.6665
135.1605	-4.7697
135.3171	-4.7697
135.4738	-4.7697
135.6304	-4.7322
135.7870	-4.7322
135.9436	-4.7322
136.1002	-4.7322
136.2569	-4.7322
136.4135	-4.7088
136.5701	-4.6994
136.7267	-4.6712
136.8833	-4.6525
137.0399	-4.6384
137.1966	-4.5071
137.3532	-4.4930
137.5098	-4.4696
137.6664	-4.4649
137.8230	-4.4367
137.9796	-4.4367
138.1363	-4.4180
138.2929	-4.3992
138.4495	-4.3851
138.6061	-4.3758
138.7627	-4.3758
138.9193	-4.3711
139.0760	-4.3711
139.2326	-4.3711
139.3892	-4.3711
139.5458	-4.3664
139.7024	-4.3617
139.8590	-4.3570
140.0157	-4.3570
140.1723	-4.3570
140.3289	-4.3523
140.4855	-4.3523
140.6421	-4.3523
140.7987	-4.3523
140.9554	-4.3523
141.1120	-4.3476
141.2686	-4.3476
141.4252	-4.3476
141.5818	-4.3523
141.7384	-4.3570
141.8951	-4.3570
142.0517	-4.3570
142.2083	-4.3570
142.3649	-4.3570
142.5215	-4.3570
142.6782	-4.3523
142.8348	-4.3523
142.9914	-4.3523
143.1480	-4.3523
143.3046	-4.3523
143.4612	-4.3476
143.6179	-4.3476
143.7745	-4.3429
143.9311	-4.3382
144.0877	-4.3336
144.2443	-4.3336
144.4009	-4.3289
144.5576	-4.3242
144.7142	-4.3195
144.8708	-4.3195
145.0274	-4.3195
145.1840	-4.3195
145.3406	-4.3195
145.4973	-4.3195
145.6539	-4.3195
145.8105	-4.3195
145.9671	-4.3242
146.1237	-4.3242
146.2803	-4.3289
146.4370	-4.3336
146.5936	-4.3382
146.7502	-4.3429
146.9068	-4.3429
147.0634	-4.3429
147.2200	-4.3429
147.3767	-4.3429
147.5333	-4.3429
147.6899	-4.3429
147.8465	-4.3429
148.0031	-4.3429
148.1597	-4.3429
148.3164	-4.3429
148.4730	-4.3476
148.6296	-4.3476
148.7862	-4.3476
148.9428	-4.3476
149.0995	-4.3476
149.2561	-4.3476
149.4127	-4.3523
149.5693	-4.3570
149.7259	-4.3617
149.8825	-4.3664
150.0392	-4.3711
150.1958	-4.3851
150.3524	-4.4039
150.5090	-4.4180
150.6656	-4.4367
150.8222	-4.4602
150.9789	-4.4836
151.1355	-4.5118
151.2921	-4.5352
151.4487	-4.5493
151.6053	-4.5634
151.7619	-4.5821
151.9186	-4.6009
152.0752	-4.6196
152.2318	-4.6243
152.3884	-4.6290
152.5450	-4.6384
152.7016	-4.6478
152.8583	-4.6525
153.0149	-4.6525
153.1715	-4.6525
153.3281	-4.6525
153.4847	-4.6525
153.6413	-4.6619
153.7980	-4.6619
153.9546	-4.6712
154.1112	-4.6712
154.2678	-4.6712
154.4244	-4.6712
154.5810	-4.6712
154.7377	-4.6665
154.8943	-4.6665
155.0509	-4.6665
155.2075	-4.6947
155.3641	-4.7557
155.5208	-4.7557
155.6774	-4.7181
155.8340	-4.7134
155.9906	-4.7134
156.1472	-4.7088
156.3038	-4.7088
156.4605	-4.6994
156.6171	-4.6853
156.7737	-4.6759
156.9303	-4.6478
157.0869	-4.6337
157.2435	-4.5399
157.4002	-4.5212
157.5568	-4.4836
157.7134	-4.4696
157.8700	-4.4414
158.0266	-4.4180
158.1832	-4.4180
158.3399	-4.3945
158.4965	-4.3805
158.6531	-4.3664
158.8097	-4.3617
158.9663	-4.3570
159.1229	-4.3570
159.2796	-4.3570
159.4362	-4.3617
159.5928	-4.3617
159.7494	-4.3617
159.9060	-4.3617
160.0626	-4.3617
160.2193	-4.3617
160.3759	-4.3617
160.5325	-4.3617
160.6891	-4.3617
160.8457	-4.3617
161.0023	-4.3617
161.1590	-4.3570
161.3156	-4.3523
161.4722	-4.3523
161.6288	-4.3429
161.7854	-4.3429
161.9421	-4.3429
162.0987	-4.3429
162.2553	-4.3429
162.4119	-4.3382
162.5685	-4.3382
162.7251	-4.3382
162.8818	-4.3382
163.0384	-4.3382
163.1950	-4.3382
163.3516	-4.3382
163.5082	-4.3382
163.6648	-4.3382
163.8215	-4.3382
163.9781	-4.3382
164.1347	-4.3429
164.2913	-4.3429
164.4479	-4.3523
164.6045	-4.3523
164.7612	-4.3523
164.9178	-4.3523
165.0744	-4.3476
165.2310	-4.3476
165.3876	-4.3476
165.5442	-4.3476
165.7009	-4.3476
165.8575	-4.3476
166.0141	-4.3429
166.1707	-4.3429
166.3273	-4.3429
166.4839	-4.3336
166.6406	-4.3336
166.7972	-4.3336
166.9538	-4.3336
167.1104	-4.3336
167.2670	-4.3382
167.4236	-4.3382
167.5803	-4.3382
167.7369	-4.3429
167.8935	-4.3429
168.0501	-4.3429
168.2067	-4.3429
168.3634	-4.3429
168.5200	-4.3429
168.6766	-4.3429
168.8332	-4.3429
168.9898	-4.3429
169.1464	-4.3429
169.3031	-4.3429
169.4597	-4.3429
169.6163	-4.3476
169.7729	-4.3523
169.9295	-4.3617
170.0861	-4.3664
170.2428	-4.3711
170.3994	-4.3851
170.5560	-4.3945
170.7126	-4.4086
170.8692	-4.4320
171.0258	-4.4602
171.1825	-4.4883
171.3391	-4.5118
171.4957	-4.5352
171.6523	-4.5493
171.8089	-4.5681
171.9655	-4.5915
172.1222	-4.6103
172.2788	-4.6337
172.4354	-4.6384
172.5920	-4.6572
172.7486	-4.6619
172.9052	-4.6619
173.0619	-4.6619
173.2185	-4.6619
173.3751	-4.6619
173.5317	-4.6572
173.6883	-4.6525
173.8449	-4.6525
174.0016	-4.6478
174.1582	-4.6478
174.3148	-4.6478
174.4714	-4.6478
174.6280	-4.6525
174.7847	-4.6525
174.9413	-4.6525
175.0979	-4.6525
175.2545	-4.6572
175.4111	-4.6619
175.5677	-4.6619
175.7244	-4.6900
175.8810	-4.6947
176.0376	-4.7088
176.1942	-4.7088
176.3508	-4.7181
176.5074	-4.7181
176.6641	-4.7088
176.8207	-4.7088
176.9773	-4.6994
177.1339	-4.6853
177.2905	-4.6665
177.4471	-4.6478
177.6038	-4.6290
177.7604	-4.5634
177.9170	-4.5305
178.0736	-4.5071
178.2302	-4.4649
178.3868	-4.4086
178.5435	-4.4086
178.7001	-4.3898
178.8567	-4.3851
179.0133	-4.3851
179.1699	-4.3711
179.3265	-4.3617
179.4832	-4.3523
179.6398	-4.3476
179.7964	-4.3429
179.9530	-4.3429
180.1096	-4.3382
180.2662	-4.3382
180.4229	-4.3429
180.5795	-4.3429
180.7361	-4.3429
180.8927	-4.3429
181.0493	-4.3382
181.2060	-4.3382
181.3626	-4.3336
181.5192	-4.3336
181.6758	-4.3336
181.8324	-4.3336
181.9890	-4.3289
182.1457	-4.3289
182.3023	-4.3242
182.4589	-4.3195
182.6155	-4.3148
182.7721	-4.3148
182.9287	-4.3148
183.0854	-4.3148
183.2420	-4.3148
183.3986	-4.3148
183.5552	-4.3195
183.7118	-4.3195
183.8684	-4.3195
184.0251	-4.3195
184.1817	-4.3242
184.3383	-4.3242
184.4949	-4.3289
184.6515	-4.3336
184.8081	-4.3336
184.9648	-4.3382
185.1214	-4.3382
185.2780	-4.3382
185.4346	-4.3429
185.5912	-4.3429
185.7478	-4.3429
185.9045	-4.3429
186.0611	-4.3382
186.2177	-4.3382
186.3743	-4.3289
186.5309	-4.3289
186.6875	-4.3242
186.8442	-4.3195
187.0008	-4.3195
187.1574	-4.3195
187.3140	-4.3148
187.4706	-4.3148
187.6273	-4.3148
187.7839	-4.3148
187.9405	-4.3148
188.0971	-4.3148
188.2537	-4.3148
188.4103	-4.3148
188.5670	-4.3148
188.7236	-4.3148
188.8802	-4.3148
189.0368	-4.3101
189.1934	-4.3101
189.3500	-4.3101
189.5067	-4.3101
189.6633	-4.3101
189.8199	-4.3101
189.9765	-4.3148
190.1331	-4.3148
190.2897	-4.3195
190.4464	-4.3289
190.6030	-4.3382
190.7596	-4.3523
190.9162	-4.3711
191.0728	-4.3898
191.2294	-4.4086
191.3861	-4.4320
191.5427	-4.4649
191.6993	-4.4836
191.8559	-4.4977
192.0125	-4.5258
192.1691	-4.5446
192.3258	-4.5634
192.4824	-4.5774
192.6390	-4.5915
192.7956	-4.6056
192.9522	-4.6103
193.1088	-4.6196
193.2655	-4.6243
193.4221	-4.6290
193.5787	-4.6290
193.7353	-4.6290
193.8919	-4.6290
194.0486	-4.6290
194.2052	-4.6337
194.3618	-4.6384
194.5184	-4.6384
194.6750	-4.6384
194.8316	-4.6384
194.9883	-4.6337
195.1449	-4.6337
195.3015	-4.6337
195.4581	-4.6337
195.6147	-4.6337
195.7713	-4.6572
195.9280	-4.6712
196.0846	-4.6806
196.2412	-4.6806
196.3978	-4.6853
196.5544	-4.6853
196.7110	-4.6853
196.8677	-4.6853
197.0243	-4.6806
197.1809	-4.6665
197.3375	-4.6431
197.4941	-4.6290
197.6507	-4.6056
197.8074	-4.5446
197.9640	-4.5071
198.1206	-4.4836
198.2772	-4.4743
198.4338	-4.4414
198.5904	-4.4133
